index,cohorte_passage,gd_discipline,reussite_3_ans,passage_en_l2_2_ans,reussite_3_4_ans,reorientation_en_dut,redoublement_en_l1,effectif_neobacheliers_reussite,discipline_lib,effectif_neobacheliers_passage,sexe_lib,serie_bac,gd_discipline_lib,age_au_bac_lib,passage_en_l2_1_2_ans,discipline,sexe,mention_bac,age_au_bac,passage_en_l2_1_an,reorientation_en_dut_1_an,reorientation_en_dut_2_ans,sect_disciplinaire_lib,reussite_4_ans,serie_bac_lib,mention_bac_lib,sect_disciplinaire,cohorte_reussite
5293,2014,LLSH,0.0,0.0,0.0,0.0,0.0,1.0,Sciences humaines et sociales,2.0,Femme,6,"Lettres, langues et sciences humaines",Non pris en compte,0.0,6,2,B,R4,0.0,0.0,0.0,"Philosophie, épistémologie",0.0,BAC professionnel,Bien,26,2012
5294,2014,LLSH,0.0,0.0,0.0,0.0,2.0,4.0,Sciences humaines et sociales,8.0,Femme,6,"Lettres, langues et sciences humaines",Non pris en compte,0.0,6,2,Q,R4,0.0,0.0,0.0,"Philosophie, épistémologie",0.0,BAC professionnel,Inconnue,26,2012
5295,2014,LLSH,6.0,6.0,8.0,0.0,11.0,36.0,Sciences humaines et sociales,24.0,Femme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,10.0,6,2,P,R2,4.0,0.0,0.0,Histoire,2.0,BAC L,Passable deuxième groupe,27,2012
5296,2014,LLSH,1.0,1.0,2.0,0.0,5.0,7.0,Sciences humaines et sociales,9.0,Femme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,2.0,6,2,P,R2,1.0,0.0,0.0,Histoire,1.0,BAC ES,Passable deuxième groupe,27,2012
5297,2014,LLSH,37.0,8.0,44.0,2.0,11.0,60.0,Sciences humaines et sociales,117.0,Femme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,91.0,6,2,B,R0,83.0,2.0,0.0,Histoire,7.0,BAC S,Bien,27,2012
5298,2014,LLSH,3.0,1.0,3.0,0.0,4.0,12.0,Sciences humaines et sociales,13.0,Homme,3,"Lettres, langues et sciences humaines",En retard de plus d'un an,7.0,6,1,D,R2,6.0,0.0,0.0,Histoire,0.0,BAC S,Passable premier groupe,27,2012
5299,2014,LLSH,1.0,0.0,1.0,0.0,0.0,1.0,Sciences humaines et sociales,1.0,Homme,4,"Lettres, langues et sciences humaines",A l'heure ou en avance,1.0,6,1,A,R0,1.0,0.0,0.0,Histoire,0.0,BAC STMG,Très bien,27,2012
5300,2014,LLSH,0.0,1.0,0.0,0.0,3.0,3.0,Sciences humaines et sociales,10.0,Femme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,5.0,6,2,Q,R0,4.0,0.0,0.0,Histoire,0.0,BAC technologique hors STMG,Inconnue,27,2012
5301,2014,LLSH,4.0,2.0,4.0,2.0,2.0,12.0,Sciences humaines et sociales,18.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,7.0,6,1,C,R1,5.0,2.0,0.0,Histoire,0.0,BAC technologique hors STMG,Assez bien,27,2012
5302,2014,LLSH,1.0,,1.0,,,3.0,Sciences humaines et sociales,,Homme,1,"Lettres, langues et sciences humaines",En retard d'un an,,6,1,C,R1,,,,Géographie,0.0,BAC L,Assez bien,28,2012
5303,2014,LLSH,0.0,,0.0,,,1.0,Sciences humaines et sociales,,Femme,6,"Lettres, langues et sciences humaines",Non pris en compte,,6,2,B,R4,,,,Géographie,0.0,BAC professionnel,Bien,28,2012
5304,2014,LLSH,,0.0,,0.0,0.0,,Sciences humaines et sociales,1.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,1.0,6,2,D,R0,1.0,0.0,0.0,Aménagement,,BAC L,Passable premier groupe,29,2012
5305,2014,LLSH,,0.0,,0.0,1.0,,Sciences humaines et sociales,1.0,Homme,4,"Lettres, langues et sciences humaines",A l'heure ou en avance,0.0,6,1,P,R0,0.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",,BAC STMG,Passable deuxième groupe,30,2012
5306,2014,LLSH,0.0,,0.0,,,1.0,Sciences humaines et sociales,,Homme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,,6,1,P,R2,,,,Sciences religieuses,0.0,BAC ES,Passable deuxième groupe,31,2012
5307,2014,LLSH,3.0,10.0,8.0,5.0,27.0,52.0,Sciences humaines et sociales,66.0,Homme,2,"Lettres, langues et sciences humaines",A l'heure ou en avance,24.0,6,1,P,R0,14.0,3.0,2.0,Psychologie,5.0,BAC ES,Passable deuxième groupe,32,2012
5308,2014,LLSH,1.0,1.0,2.0,0.0,9.0,22.0,Sciences humaines et sociales,23.0,Homme,4,"Lettres, langues et sciences humaines",En retard d'un an,5.0,6,1,C,R1,4.0,0.0,0.0,Psychologie,1.0,BAC STMG,Assez bien,32,2012
5309,2014,LLSH,24.0,33.0,33.0,4.0,92.0,205.0,Sciences humaines et sociales,278.0,Femme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,86.0,6,2,D,R0,53.0,1.0,3.0,Psychologie,9.0,BAC technologique hors STMG,Passable premier groupe,32,2012
5310,2014,LLSH,1.0,5.0,4.0,1.0,31.0,68.0,Sciences humaines et sociales,71.0,Homme,6,"Lettres, langues et sciences humaines",Non pris en compte,12.0,6,1,C,R4,7.0,1.0,0.0,Psychologie,3.0,BAC professionnel,Assez bien,32,2012
5311,2014,LLSH,11.0,3.0,20.0,0.0,14.0,55.0,Sciences humaines et sociales,41.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,16.0,6,2,P,R0,13.0,0.0,0.0,"Sociologie, démographie",9.0,BAC L,Passable deuxième groupe,33,2012
5312,2014,LLSH,4.0,2.0,5.0,0.0,11.0,24.0,Sciences humaines et sociales,32.0,Femme,1,"Lettres, langues et sciences humaines",En retard d'un an,16.0,6,2,P,R1,14.0,0.0,0.0,"Sociologie, démographie",1.0,BAC L,Passable deuxième groupe,33,2012
5313,2014,LLSH,1.0,1.0,1.0,0.0,3.0,14.0,Sciences humaines et sociales,11.0,Homme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,3.0,6,1,P,R2,2.0,0.0,0.0,"Sociologie, démographie",0.0,BAC ES,Passable deuxième groupe,33,2012
5314,2014,LLSH,12.0,1.0,13.0,0.0,4.0,26.0,Sciences humaines et sociales,16.0,Femme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,8.0,6,2,D,R2,7.0,0.0,0.0,"Sociologie, démographie",1.0,BAC ES,Passable premier groupe,33,2012
5315,2014,LLSH,,0.0,,0.0,0.0,,Sciences humaines et sociales,1.0,Homme,3,"Lettres, langues et sciences humaines",En retard de plus d'un an,1.0,6,1,C,R2,1.0,0.0,0.0,"Sociologie, démographie",,BAC S,Assez bien,33,2012
5316,2014,LLSH,0.0,1.0,0.0,0.0,1.0,2.0,Sciences humaines et sociales,6.0,Homme,5,"Lettres, langues et sciences humaines",A l'heure ou en avance,3.0,6,1,C,R0,2.0,0.0,0.0,"Sociologie, démographie",0.0,BAC technologique hors STMG,Assez bien,33,2012
5317,2014,LLSH,0.0,1.0,0.0,0.0,2.0,2.0,Sciences humaines et sociales,9.0,Homme,6,"Lettres, langues et sciences humaines",Non pris en compte,2.0,6,1,B,R4,1.0,0.0,0.0,"Sociologie, démographie",0.0,BAC professionnel,Bien,33,2012
5318,2014,LLSH,,0.0,,1.0,0.0,,Sciences humaines et sociales,4.0,Homme,2,"Lettres, langues et sciences humaines",A l'heure ou en avance,3.0,6,1,B,R0,3.0,1.0,0.0,Sciences de l'éducation,,BAC ES,Bien,34,2012
5319,2014,LLSH,4.0,0.0,4.0,0.0,8.0,7.0,Sciences humaines et sociales,26.0,Femme,4,"Lettres, langues et sciences humaines",A l'heure ou en avance,11.0,6,2,D,R0,11.0,0.0,0.0,Sciences de l'éducation,0.0,BAC STMG,Passable premier groupe,34,2012
5320,2014,LLSH,0.0,0.0,1.0,0.0,1.0,2.0,Sciences humaines et sociales,1.0,Homme,5,"Lettres, langues et sciences humaines",En retard d'un an,0.0,6,1,P,R1,0.0,0.0,0.0,Sciences de l'éducation,1.0,BAC technologique hors STMG,Passable deuxième groupe,34,2012
5321,2014,LLSH,1.0,0.0,1.0,0.0,0.0,3.0,Sciences humaines et sociales,2.0,Femme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,0.0,6,2,C,R2,0.0,0.0,0.0,Sciences de l'éducation,0.0,BAC technologique hors STMG,Assez bien,34,2012
5322,2014,LLSH,39.0,6.0,47.0,0.0,7.0,61.0,Sciences humaines et sociales,72.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,65.0,6,2,B,R0,59.0,0.0,0.0,Sciences de l'information et la communication,8.0,BAC L,Bien,35,2012
5323,2014,LLSH,0.0,0.0,2.0,0.0,0.0,8.0,Sciences humaines et sociales,2.0,Femme,1,"Lettres, langues et sciences humaines",En retard d'un an,1.0,6,2,Q,R1,1.0,0.0,0.0,Sciences de l'information et la communication,2.0,BAC L,Inconnue,35,2012
5324,2014,LLSH,1.0,0.0,1.0,0.0,0.0,2.0,Sciences humaines et sociales,1.0,Femme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,1.0,6,2,C,R2,1.0,0.0,0.0,Sciences de l'information et la communication,0.0,BAC L,Assez bien,35,2012
5325,2014,LLSH,,1.0,,1.0,1.0,,Sciences humaines et sociales,2.0,Homme,2,"Lettres, langues et sciences humaines",En retard d'un an,1.0,6,1,B,R1,0.0,1.0,0.0,Sciences de l'information et la communication,,BAC ES,Bien,35,2012
5326,2014,LLSH,,0.0,,0.0,0.0,,Sciences humaines et sociales,1.0,Homme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,1.0,6,1,Q,R2,1.0,0.0,0.0,Sciences de l'information et la communication,,BAC ES,Inconnue,35,2012
5327,2014,LLSH,1.0,,1.0,,,2.0,Sciences humaines et sociales,,Femme,2,"Lettres, langues et sciences humaines",A l'heure ou en avance,,6,2,Q,R0,,,,Géographie,0.0,BAC ES,Inconnue,28,2012
5328,2014,LLSH,0.0,1.0,0.0,0.0,1.0,3.0,Sciences humaines et sociales,2.0,Homme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,1.0,6,1,D,R2,0.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",0.0,BAC L,Passable premier groupe,30,2012
5329,2014,LLSH,0.0,,0.0,,,1.0,Sciences humaines et sociales,,Femme,2,"Lettres, langues et sciences humaines",En retard de plus d'un an,,6,2,D,R2,,,,"Archéologie, ethnologie, préhistoire",0.0,BAC ES,Passable premier groupe,30,2012
5330,2014,LLSH,,0.0,,0.0,0.0,,Sciences humaines et sociales,2.0,Femme,5,"Lettres, langues et sciences humaines",En retard de plus d'un an,0.0,6,2,D,R2,0.0,0.0,0.0,"Archéologie, ethnologie, préhistoire",,BAC technologique hors STMG,Passable premier groupe,30,2012
5331,2014,LLSH,,0.0,,0.0,0.0,,Sciences humaines et sociales,1.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,1.0,6,2,A,R0,1.0,0.0,0.0,Sciences religieuses,,BAC L,Très bien,31,2012
5332,2014,LLSH,1.0,,1.0,,,1.0,Sciences humaines et sociales,,Femme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,,6,2,A,R0,,,,Sciences religieuses,0.0,BAC S,Très bien,31,2012
5333,2014,LLSH,5.0,1.0,8.0,0.0,2.0,13.0,Sciences humaines et sociales,15.0,Femme,1,"Lettres, langues et sciences humaines",A l'heure ou en avance,8.0,6,2,Q,R0,7.0,0.0,0.0,Psychologie,3.0,BAC L,Inconnue,32,2012
5334,2014,LLSH,0.0,,0.0,,,1.0,Sciences humaines et sociales,,Homme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,,6,1,A,R2,,,,Psychologie,0.0,BAC L,Très bien,32,2012
5335,2014,LLSH,0.0,0.0,0.0,0.0,0.0,1.0,Sciences humaines et sociales,1.0,Femme,1,"Lettres, langues et sciences humaines",En retard de plus d'un an,1.0,6,2,A,R2,1.0,0.0,0.0,Psychologie,0.0,BAC L,Très bien,32,2012
5336,2014,SI,1.0,4.0,5.0,0.0,4.0,10.0,Sciences fondamentales et applications,11.0,Femme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,8.0,15,2,C,R0,4.0,0.0,0.0,Mathématiques,4.0,BAC ES,Assez bien,1,2012
5337,2014,SI,0.0,11.0,0.0,4.0,28.0,19.0,Sciences fondamentales et applications,57.0,Homme,3,Sciences et sciences de l'ingénieur,En retard d'un an,18.0,15,1,P,R1,7.0,3.0,1.0,Mathématiques,0.0,BAC S,Passable deuxième groupe,1,2012
5338,2014,SI,0.0,1.0,0.0,0.0,1.0,1.0,Sciences fondamentales et applications,1.0,Femme,2,Sciences et sciences de l'ingénieur,En retard d'un an,1.0,15,2,D,R1,0.0,0.0,0.0,Physique,0.0,BAC ES,Passable premier groupe,2,2012
5339,2014,SI,8.0,1.0,8.0,1.0,1.0,37.0,Sciences fondamentales et applications,36.0,Femme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,33.0,15,2,B,R0,32.0,1.0,0.0,Physique,0.0,BAC S,Bien,2,2012
5340,2014,SI,,0.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Homme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,1,B,R0,0.0,0.0,0.0,Chimie,,BAC technologique hors STMG,Bien,3,2012
5341,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Homme,6,Sciences et sciences de l'ingénieur,Non pris en compte,,15,1,B,R4,,,,Chimie,0.0,BAC professionnel,Bien,3,2012
5342,2014,SI,1.0,1.0,1.0,0.0,1.0,1.0,Sciences fondamentales et applications,5.0,Homme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,4.0,15,1,A,R0,3.0,0.0,0.0,Mathématiques appliquées et sciences sociales,0.0,BAC ES,Très bien,4,2012
5343,2014,SI,0.0,0.0,1.0,0.0,1.0,4.0,Sciences fondamentales et applications,3.0,Homme,2,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,15,1,P,R1,0.0,0.0,0.0,Mathématiques appliquées et sciences sociales,1.0,BAC ES,Passable deuxième groupe,4,2012
5344,2014,SI,5.0,2.0,10.0,0.0,2.0,18.0,Sciences fondamentales et applications,7.0,Homme,3,Sciences et sciences de l'ingénieur,En retard d'un an,7.0,15,1,C,R1,5.0,0.0,0.0,Mathématiques appliquées et sciences sociales,5.0,BAC S,Assez bien,4,2012
5345,2014,SI,0.0,0.0,1.0,0.0,4.0,2.0,Sciences fondamentales et applications,7.0,Homme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,2.0,15,1,P,R2,2.0,0.0,0.0,Mathématiques appliquées et sciences sociales,1.0,BAC S,Passable deuxième groupe,4,2012
5346,2014,SI,,0.0,,0.0,0.0,,Sciences fondamentales et applications,1.0,Homme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,1,Q,R2,0.0,0.0,0.0,Mathématiques appliquées et sciences sociales,,BAC technologique hors STMG,Inconnue,4,2012
5347,2014,SI,0.0,0.0,1.0,0.0,1.0,3.0,Sciences fondamentales et applications,2.0,Homme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,1,P,R2,0.0,0.0,0.0,"Mécanique, génie mécanique",1.0,BAC S,Passable deuxième groupe,11,2012
5348,2014,SI,,0.0,,0.0,0.0,,Sciences fondamentales et applications,1.0,Homme,4,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,1,D,R0,0.0,0.0,0.0,Génie civil,,BAC STMG,Passable premier groupe,12,2012
5349,2014,SI,0.0,1.0,0.0,0.0,2.0,1.0,Sciences fondamentales et applications,3.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,1.0,15,1,C,R1,0.0,0.0,0.0,Génie civil,0.0,BAC technologique hors STMG,Assez bien,12,2012
5350,2014,SI,0.0,,0.0,,,3.0,Sciences fondamentales et applications,,Homme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,,15,1,P,R0,,,,Génie des procédés,0.0,BAC S,Passable deuxième groupe,13,2012
5351,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Femme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,,15,2,B,R0,,,,Génie des procédés,0.0,BAC S,Bien,13,2012
5352,2014,SI,1.0,,1.0,,,4.0,Sciences fondamentales et applications,,Homme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,15,1,D,R2,,,,Génie des procédés,0.0,BAC S,Passable premier groupe,13,2012
5353,2014,SI,0.0,0.0,1.0,0.0,1.0,4.0,Sciences fondamentales et applications,1.0,Homme,1,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,1,P,R0,0.0,0.0,0.0,Informatique,1.0,BAC L,Passable deuxième groupe,14,2012
5354,2014,SI,,1.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Homme,1,Sciences et sciences de l'ingénieur,En retard de plus d'un an,1.0,15,1,P,R2,0.0,0.0,0.0,Informatique,,BAC L,Passable deuxième groupe,14,2012
5355,2014,SI,0.0,0.0,0.0,1.0,0.0,2.0,Sciences fondamentales et applications,1.0,Homme,2,Sciences et sciences de l'ingénieur,En retard d'un an,0.0,15,1,C,R1,0.0,1.0,0.0,Informatique,0.0,BAC ES,Assez bien,14,2012
5356,2014,SI,1.0,,1.0,,,1.0,Sciences fondamentales et applications,,Femme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,,15,2,Q,R0,,,,Technologie et sciences industrielles,0.0,BAC ES,Inconnue,16,2012
5357,2014,SI,,1.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Homme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,1.0,15,1,P,R2,0.0,0.0,0.0,Technologie et sciences industrielles,,BAC technologique hors STMG,Passable deuxième groupe,16,2012
5358,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Homme,4,Sciences et sciences de l'ingénieur,En retard d'un an,,15,1,P,R1,,,,Formation générale aux métiers de l'ingénieur,0.0,BAC STMG,Passable deuxième groupe,41,2012
5359,2014,SI,,0.0,,0.0,0.0,,Sciences fondamentales et applications,1.0,Homme,4,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,1,P,R2,0.0,0.0,0.0,Formation générale aux métiers de l'ingénieur,,BAC STMG,Passable deuxième groupe,41,2012
5360,2014,SI,,0.0,,0.0,1.0,,Sciences fondamentales et applications,1.0,Homme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,1,Q,R0,0.0,0.0,0.0,Formation générale aux métiers de l'ingénieur,,BAC technologique hors STMG,Inconnue,41,2012
5361,2014,SI,,0.0,,0.0,0.0,,Sciences fondamentales et applications,1.0,Femme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,2,Q,R0,0.0,0.0,0.0,Formation générale aux métiers de l'ingénieur,,BAC technologique hors STMG,Inconnue,41,2012
5362,2014,SI,0.0,,0.0,,,1.0,Sciences fondamentales et applications,,Homme,1,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,15,1,P,R2,,,,Mathématique et informatique,0.0,BAC L,Passable deuxième groupe,42,2012
5363,2014,SI,1.0,4.0,3.0,0.0,5.0,5.0,Sciences fondamentales et applications,6.0,Homme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,5.0,15,1,C,R0,1.0,0.0,0.0,Mathématique et informatique,2.0,BAC ES,Assez bien,42,2012
5364,2014,SI,0.0,0.0,0.0,0.0,0.0,1.0,Sciences fondamentales et applications,1.0,Femme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,0.0,15,2,P,R0,0.0,0.0,0.0,Mathématique et informatique,0.0,BAC technologique hors STMG,Passable deuxième groupe,42,2012
5365,2014,SI,0.0,1.0,0.0,0.0,1.0,2.0,Sciences fondamentales et applications,1.0,Homme,5,Sciences et sciences de l'ingénieur,En retard d'un an,1.0,15,1,Q,R1,0.0,0.0,0.0,Mathématique et informatique,0.0,BAC technologique hors STMG,Inconnue,42,2012
5366,2014,SI,,0.0,,0.0,0.0,,Sciences fondamentales et applications,1.0,Homme,1,Sciences et sciences de l'ingénieur,A l'heure ou en avance,1.0,15,1,Q,R0,1.0,0.0,0.0,Pluridisciplinaire sciences fondamentales et applications,,BAC L,Inconnue,68,2012
5367,2014,SI,0.0,1.0,1.0,0.0,1.0,5.0,Sciences fondamentales et applications,6.0,Homme,2,Sciences et sciences de l'ingénieur,A l'heure ou en avance,4.0,15,1,C,R0,3.0,0.0,0.0,Pluridisciplinaire sciences fondamentales et applications,1.0,BAC ES,Assez bien,68,2012
5368,2014,SI,125.0,66.0,166.0,28.0,94.0,325.0,Sciences fondamentales et applications,424.0,Homme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,330.0,15,1,C,R0,264.0,20.0,8.0,Pluridisciplinaire sciences fondamentales et applications,41.0,BAC S,Assez bien,68,2012
5369,2014,SI,6.0,34.0,18.0,17.0,89.0,68.0,Sciences fondamentales et applications,169.0,Homme,3,Sciences et sciences de l'ingénieur,A l'heure ou en avance,49.0,15,1,P,R0,15.0,11.0,6.0,Pluridisciplinaire sciences fondamentales et applications,12.0,BAC S,Passable deuxième groupe,68,2012
5370,2014,SI,4.0,2.0,5.0,1.0,2.0,9.0,Sciences fondamentales et applications,18.0,Homme,3,Sciences et sciences de l'ingénieur,En retard d'un an,13.0,15,1,B,R1,11.0,1.0,0.0,Pluridisciplinaire sciences fondamentales et applications,1.0,BAC S,Bien,68,2012
5371,2014,SI,0.0,,0.0,,,2.0,Sciences fondamentales et applications,,Femme,3,Sciences et sciences de l'ingénieur,En retard de plus d'un an,,15,2,C,R2,,,,Pluridisciplinaire sciences fondamentales et applications,0.0,BAC S,Assez bien,68,2012
5372,2014,SI,0.0,0.0,0.0,1.0,3.0,3.0,Sciences fondamentales et applications,7.0,Homme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,0.0,15,1,C,R2,0.0,1.0,0.0,Pluridisciplinaire sciences fondamentales et applications,0.0,BAC technologique hors STMG,Assez bien,68,2012
5373,2014,SI,0.0,0.0,1.0,3.0,0.0,11.0,Sciences fondamentales et applications,8.0,Homme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,1.0,15,1,D,R2,1.0,3.0,0.0,Pluridisciplinaire sciences fondamentales et applications,1.0,BAC technologique hors STMG,Passable premier groupe,68,2012
5374,2014,SI,2.0,0.0,2.0,0.0,0.0,3.0,Pluridisciplinaire sciences,1.0,Femme,1,Sciences et sciences de l'ingénieur,A l'heure ou en avance,1.0,33,2,Q,R0,1.0,0.0,0.0,Pluridisciplinaire sciences,0.0,BAC L,Inconnue,70,2012
5375,2014,SI,1.0,0.0,2.0,0.0,0.0,4.0,Pluridisciplinaire sciences,3.0,Femme,5,Sciences et sciences de l'ingénieur,A l'heure ou en avance,2.0,33,2,A,R0,2.0,0.0,0.0,Pluridisciplinaire sciences,1.0,BAC technologique hors STMG,Très bien,70,2012
5376,2014,SI,0.0,5.0,5.0,0.0,26.0,60.0,Pluridisciplinaire sciences,83.0,Femme,5,Sciences et sciences de l'ingénieur,En retard d'un an,16.0,33,2,D,R1,11.0,0.0,0.0,Pluridisciplinaire sciences,5.0,BAC technologique hors STMG,Passable premier groupe,70,2012
5377,2014,SI,0.0,5.0,3.0,0.0,18.0,42.0,Pluridisciplinaire sciences,46.0,Femme,5,Sciences et sciences de l'ingénieur,En retard de plus d'un an,11.0,33,2,D,R2,6.0,0.0,0.0,Pluridisciplinaire sciences,3.0,BAC technologique hors STMG,Passable premier groupe,70,2012
5378,2014,STAPS,2.0,0.0,2.0,0.0,1.0,4.0,STAPS,6.0,Femme,1,STAPS,En retard d'un an,3.0,10,2,C,R1,3.0,0.0,0.0,STAPS,0.0,BAC L,Assez bien,10,2012
5379,2014,STAPS,4.0,3.0,6.0,2.0,6.0,18.0,STAPS,21.0,Homme,2,STAPS,A l'heure ou en avance,10.0,10,1,Q,R0,7.0,0.0,2.0,STAPS,2.0,BAC ES,Inconnue,10,2012
5380,2014,STAPS,27.0,25.0,54.0,3.0,55.0,115.0,STAPS,130.0,Femme,2,STAPS,A l'heure ou en avance,62.0,10,2,P,R0,37.0,1.0,2.0,STAPS,27.0,BAC ES,Passable deuxième groupe,10,2012
5381,2014,STAPS,8.0,12.0,15.0,0.0,32.0,71.0,STAPS,65.0,Femme,4,STAPS,A l'heure ou en avance,16.0,10,2,D,R0,4.0,0.0,0.0,STAPS,7.0,BAC STMG,Passable premier groupe,10,2012
5382,2014,STAPS,,0.0,,0.0,1.0,,STAPS,3.0,Femme,4,STAPS,En retard d'un an,1.0,10,2,B,R1,1.0,0.0,0.0,STAPS,,BAC STMG,Bien,10,2012
5383,2014,STAPS,0.0,0.0,0.0,0.0,3.0,14.0,STAPS,8.0,Femme,4,STAPS,En retard de plus d'un an,0.0,10,2,D,R2,0.0,0.0,0.0,STAPS,0.0,BAC STMG,Passable premier groupe,10,2012
5384,2014,STAPS,20.0,60.0,35.0,9.0,170.0,174.0,STAPS,321.0,Homme,5,STAPS,A l'heure ou en avance,105.0,10,1,D,R0,45.0,6.0,3.0,STAPS,15.0,BAC technologique hors STMG,Passable premier groupe,10,2012
5385,2014,STAPS,5.0,7.0,5.0,0.0,11.0,15.0,STAPS,28.0,Femme,5,STAPS,A l'heure ou en avance,17.0,10,2,Q,R0,10.0,0.0,0.0,STAPS,0.0,BAC technologique hors STMG,Inconnue,10,2012
5386,2014,STAPS,4.0,1.0,5.0,0.0,2.0,15.0,STAPS,11.0,Femme,5,STAPS,En retard d'un an,5.0,10,2,Q,R1,4.0,0.0,0.0,STAPS,1.0,BAC technologique hors STMG,Inconnue,10,2012
5387,2014,STAPS,0.0,1.0,0.0,0.0,1.0,1.0,STAPS,3.0,Femme,5,STAPS,En retard de plus d'un an,2.0,10,2,Q,R2,1.0,0.0,0.0,STAPS,0.0,BAC technologique hors STMG,Inconnue,10,2012
5388,2014,LLSH,7.0,0.0,11.0,1.0,0.0,20.0,Sciences humaines et sociales,15.0,Homme,3,"Lettres, langues et sciences humaines",A l'heure ou en avance,13.0,6,1,D,R0,13.0,1.0,0.0,Sciences de l'information et la communication,4.0,BAC S,Passable premier groupe,35,2012
